user_id,day,sessions,total_duration
user_55,2023-12-14,1,9
user_55,2024-01-24,1,5
user_550,2024-08-10,1,2
user_550,2024-09-20,1,35
user_550,2024-10-15,1,14
user_550,2024-10-19,1,6
user_550,2024-11-01,1,11
user_550,2024-11-05,1,7
user_550,2025-01-22,1,19
user_550,2025-02-10,1,3
user_550,2025-02-23,1,28
user_550,2025-03-12,1,7
user_550,2025-03-23,1,4
user_550,2025-04-07,1,6
user_550,2025-04-08,1,8
user_550,2025-05-08,1,10
user_550,2025-06-04,1,8
user_551,2024-08-18,1,3
user_551,2024-08-25,1,10
user_551,2024-09-19,1,18
user_551,2024-10-23,1,12
user_551,2024-10-25,1,20
user_551,2024-11-11,1,3
user_551,2024-11-22,1,0
user_551,2024-12-20,1,16
user_552,2024-07-07,1,1
user_552,2024-07-29,1,1
user_552,2024-09-01,1,6
user_552,2024-09-14,1,2
user_552,2024-11-03,1,20
user_552,2025-01-25,1,1
user_552,2025-02-08,1,38
user_552,2025-03-21,1,4
user_552,2025-04-14,1,48
user_552,2025-05-08,1,5
user_552,2025-05-13,1,10
user_552,2025-06-17,1,5
user_553,2024-07-18,1,4
user_553,2024-12-23,1,1
user_553,2025-02-10,1,3
user_553,2025-05-26,1,11
user_554,2024-07-26,1,9
user_554,2024-09-23,1,7
user_554,2025-01-06,1,1
user_554,2025-02-27,1,0
user_554,2025-03-09,1,10
user_554,2025-05-17,1,10
user_554,2025-05-18,1,3
user_554,2025-06-07,1,9
user_554,2025-06-09,1,5
user_555,2024-07-11,1,9
user_555,2024-08-09,1,7
user_555,2024-08-16,1,2
user_555,2024-08-17,1,16
user_555,2024-11-20,1,25
user_555,2024-11-26,1,21
user_555,2024-12-02,1,28
user_555,2025-01-01,1,12
user_555,2025-01-11,1,21
user_555,2025-03-07,1,2
user_555,2025-04-10,1,19
user_555,2025-06-15,1,7
user_555,2025-06-26,1,7
user_556,2024-07-06,1,1
user_556,2024-09-29,1,0
user_556,2024-12-03,1,42
user_556,2025-01-03,1,19
user_556,2025-01-07,1,18
user_556,2025-02-06,1,3
user_556,2025-02-24,1,7
user_556,2025-03-12,1,0
user_556,2025-03-13,1,12
user_556,2025-04-10,1,1
user_556,2025-04-25,1,17
user_556,2025-05-18,1,16
user_556,2025-06-07,1,15
user_557,2024-08-01,1,23
user_557,2024-08-23,1,11
user_557,2024-08-25,1,25
user_557,2024-12-02,2,51
user_557,2024-12-07,1,9
user_557,2025-02-16,1,4
user_557,2025-03-02,1,9
user_557,2025-03-05,1,1
user_557,2025-04-06,1,10
user_557,2025-06-30,1,7
user_558,2024-07-11,1,0
user_558,2024-07-26,1,6
user_558,2024-08-30,1,16
user_558,2024-09-01,1,1
user_558,2024-10-03,1,10
user_558,2024-11-24,1,4
user_558,2024-12-04,1,1
user_558,2024-12-25,1,8
user_558,2025-03-18,1,3
user_558,2025-04-19,1,33
user_558,2025-05-02,1,0
user_558,2025-05-20,1,10
user_558,2025-05-30,1,3
user_558,2025-06-24,1,7
user_558,2025-07-02,1,2
user_559,2024-07-12,1,6
user_559,2024-07-23,1,1
user_559,2024-08-04,1,3
user_559,2024-08-08,1,15
user_559,2024-08-21,1,5
user_559,2024-09-13,1,89
user_559,2024-11-08,1,3
user_559,2024-12-21,1,45
user_559,2025-03-02,1,2
user_559,2025-05-04,1,21
user_559,2025-05-16,1,3
user_56,2023-02-26,1,20
user_56,2023-03-26,1,7
user_56,2023-03-27,1,7
user_56,2023-05-05,1,21
user_56,2023-06-14,1,2
user_56,2023-10-10,1,1
user_560,2024-07-21,1,11
user_560,2024-11-15,1,25
user_560,2025-02-11,1,3
user_560,2025-02-17,1,2
user_560,2025-03-11,1,2
user_560,2025-05-10,1,2
user_560,2025-05-29,1,4
user_561,2024-07-22,1,4
user_561,2024-07-26,1,0
user_561,2024-09-01,1,1
user_561,2024-11-13,1,5
user_561,2024-12-20,1,6
user_561,2025-02-07,1,5
user_561,2025-02-20,1,7
user_561,2025-03-02,2,13
user_561,2025-04-04,1,1
user_561,2025-06-20,1,2
user_561,2025-06-22,1,33
user_561,2025-07-03,1,9
user_562,2024-07-22,1,3
user_562,2024-07-24,1,5
user_562,2024-08-03,1,16
user_562,2024-09-11,1,5
user_562,2024-09-18,1,7
user_562,2024-12-06,1,52
user_562,2024-12-21,1,2
user_562,2024-12-27,1,6
user_562,2025-02-04,1,21
user_562,2025-02-28,1,12
user_562,2025-03-29,1,1
user_562,2025-05-10,1,7
user_562,2025-06-04,1,2
user_563,2024-07-31,1,14
user_563,2024-08-01,1,2
user_563,2024-08-04,1,26
user_563,2024-08-06,1,3
user_563,2024-09-07,1,13
user_563,2024-10-05,1,6
user_563,2024-10-09,1,2
user_563,2024-10-19,1,0
user_563,2024-11-29,1,20
user_563,2024-12-28,1,37
user_563,2025-01-18,1,7
user_563,2025-01-31,1,2
user_563,2025-03-18,1,5
user_563,2025-05-22,1,4
user_565,2024-07-30,1,19
user_565,2024-08-04,1,13
user_565,2025-06-27,1,7
user_566,2024-08-01,1,6
user_566,2024-10-25,1,17
user_566,2024-11-30,1,5
user_566,2024-12-08,1,6
user_566,2025-01-10,1,4
user_566,2025-03-05,1,9
user_566,2025-03-25,1,5
user_566,2025-06-03,1,33
user_567,2024-07-17,1,9
user_567,2024-08-01,1,2
user_567,2024-09-10,1,0
user_567,2024-11-12,1,2
user_567,2024-11-27,1,7
user_567,2025-01-01,1,6
user_567,2025-02-08,1,4
user_567,2025-03-18,1,21
user_568,2024-07-17,1,4
user_568,2024-07-30,1,3
user_568,2024-09-09,1,3
user_568,2025-02-16,1,10
user_568,2025-02-28,1,13
user_568,2025-03-25,1,23
user_569,2024-09-08,1,9
user_569,2024-10-25,1,14
user_569,2024-12-01,1,8
user_569,2024-12-12,1,19
user_569,2025-01-12,1,26
user_569,2025-01-22,1,26
user_569,2025-04-20,1,23
user_569,2025-04-23,1,4
user_569,2025-05-06,1,5
user_569,2025-06-26,1,13
user_569,2025-07-01,1,14
user_57,2023-03-09,1,6
user_57,2023-04-14,1,36
user_57,2023-05-02,1,3
user_57,2023-05-28,1,3
user_57,2023-06-06,1,5
user_57,2023-08-31,1,2
user_57,2023-09-15,1,9
user_57,2023-10-24,1,2
user_57,2023-11-08,1,5
user_57,2024-02-18,1,3
user_570,2024-10-29,1,10
user_571,2025-01-25,1,12
user_571,2025-02-06,1,11
user_571,2025-02-09,1,2
user_571,2025-02-18,1,3
user_571,2025-02-27,1,5
user_571,2025-07-14,1,11
user_572,2024-07-24,1,2
user_572,2024-08-17,1,12
user_572,2024-12-03,1,3
user_572,2024-12-06,1,6
user_572,2025-02-19,1,6
user_572,2025-02-23,1,5
user_572,2025-03-29,1,23
user_572,2025-04-06,1,5
user_572,2025-04-24,1,12
user_572,2025-04-28,1,2
user_572,2025-06-01,1,4
user_572,2025-06-02,1,3
user_572,2025-06-15,1,17
user_572,2025-07-02,1,6
user_573,2024-07-28,1,10
user_573,2024-10-09,1,1
user_573,2025-04-29,1,0
user_573,2025-06-19,1,0
user_574,2024-07-27,1,26
user_574,2024-09-20,1,7
user_574,2025-02-20,1,15
user_574,2025-03-20,1,3
user_575,2024-09-02,1,8
user_575,2024-09-18,1,0
user_575,2024-10-19,1,4
user_575,2024-11-06,1,21
user_575,2024-12-06,1,6
user_575,2024-12-08,1,1
user_575,2025-01-23,1,0
user_575,2025-01-26,1,11
user_575,2025-03-14,1,19
user_575,2025-04-19,1,41
user_576,2024-09-15,1,15
user_576,2024-10-15,1,12
user_576,2025-05-21,1,2
user_577,2024-08-23,1,8
user_577,2024-08-29,1,6
user_577,2024-12-30,1,2
user_577,2025-04-15,1,6
user_577,2025-05-14,1,0
user_577,2025-06-05,1,9
user_578,2024-10-02,1,4
user_578,2024-10-11,1,15
user_578,2024-10-19,1,3
user_578,2024-11-17,1,3
user_578,2024-11-27,1,10
user_578,2024-12-02,1,4
user_578,2025-01-03,1,14
user_578,2025-02-02,1,6
user_578,2025-04-04,1,5
user_578,2025-04-07,1,11
user_578,2025-06-07,1,3
user_578,2025-07-18,1,8
user_578,2025-07-25,1,15
user_579,2024-08-21,1,4
user_579,2024-09-29,1,45
user_579,2024-10-14,1,1
user_579,2024-11-09,1,5
user_579,2024-11-23,1,2
user_579,2024-11-29,1,19
user_579,2024-12-04,1,10
user_579,2025-01-17,1,5
user_579,2025-03-18,1,1
user_579,2025-06-26,1,19
user_579,2025-07-07,1,12
user_58,2023-03-18,1,0
user_58,2023-04-19,1,17
user_58,2023-04-24,1,1
user_58,2023-06-14,1,7
user_58,2023-09-02,1,38
user_58,2023-11-26,1,9
user_58,2023-12-10,1,9
user_58,2024-01-07,1,0
user_58,2024-01-20,1,17
user_58,2024-01-22,1,8
user_580,2024-08-06,1,14
user_580,2024-10-16,1,17
user_580,2024-12-02,1,14
user_580,2025-01-31,1,5
user_580,2025-02-01,1,1
user_580,2025-02-11,1,3
user_580,2025-04-24,1,0
user_580,2025-05-15,1,9
user_580,2025-06-22,1,2
user_580,2025-07-16,1,13
user_580,2025-07-25,1,26
user_581,2024-09-05,1,5
user_581,2024-10-09,1,2
user_581,2024-10-19,1,8
user_581,2024-10-29,1,6
user_581,2024-12-01,1,3
user_581,2025-02-12,1,0
user_581,2025-03-05,1,3
user_581,2025-07-06,1,6
user_581,2025-07-28,1,1
user_582,2024-08-09,1,13
user_582,2024-08-19,1,0
user_582,2025-02-10,1,10
user_582,2025-04-29,1,10
user_582,2025-05-05,1,45
user_582,2025-07-01,1,1
user_582,2025-07-08,1,2
user_583,2024-10-09,1,18
user_583,2024-12-12,1,8
user_583,2024-12-18,1,29
user_583,2025-03-19,1,0
user_583,2025-07-07,1,21
user_583,2025-07-24,1,21
user_584,2024-08-28,1,10
user_584,2024-10-08,1,26
user_584,2024-10-16,1,19
user_584,2024-12-31,1,0
user_584,2025-01-07,1,1
user_584,2025-04-09,1,13
user_584,2025-05-03,1,2
user_584,2025-05-18,1,4
user_584,2025-06-24,1,4
user_584,2025-07-08,1,0
user_585,2024-08-27,1,8
user_585,2025-04-27,1,16
user_585,2025-05-05,1,8
user_586,2024-09-08,1,7
user_586,2024-09-10,1,10
user_586,2024-09-18,1,5
user_586,2024-09-28,1,2
user_586,2024-10-29,1,1
user_586,2024-12-27,1,18
user_586,2025-01-03,1,4
user_586,2025-01-04,1,2
user_586,2025-02-11,1,2
user_586,2025-02-18,1,0
user_586,2025-04-25,1,9
user_586,2025-04-28,1,3
user_586,2025-08-01,1,9
user_587,2024-09-06,1,0
user_587,2024-10-20,1,3
user_587,2024-10-24,1,9
user_587,2024-12-04,1,1
user_587,2025-02-03,1,2
user_587,2025-03-02,1,9
user_587,2025-03-18,1,2
user_587,2025-05-08,1,8
user_587,2025-06-05,2,3
user_587,2025-07-16,1,6
user_587,2025-07-20,1,21
user_588,2024-08-24,1,1
user_588,2024-12-23,1,2
user_588,2025-01-13,1,11
user_588,2025-02-12,1,10
user_588,2025-05-04,1,4
user_589,2024-08-15,1,16
user_589,2024-08-28,1,1
user_589,2024-09-07,1,5
user_589,2024-09-10,1,16
user_589,2024-10-26,1,13
user_589,2024-11-19,1,0
user_589,2024-11-25,1,5
user_589,2024-12-18,1,11
user_589,2025-02-16,1,0
user_589,2025-05-24,1,3
user_589,2025-07-15,1,1
user_589,2025-07-21,1,9
user_59,2023-04-18,1,1
user_59,2023-06-18,1,5
user_59,2023-09-22,1,7
user_590,2025-01-23,1,2
user_591,2024-08-16,1,22
user_591,2024-09-16,1,4
user_591,2024-09-19,1,14
user_591,2024-11-06,1,19
user_591,2024-11-13,1,6
user_591,2025-03-10,1,18
user_591,2025-04-21,1,6
user_591,2025-04-22,1,13
user_591,2025-05-10,1,6
user_591,2025-07-02,1,7
user_592,2024-12-15,1,2
user_592,2025-03-04,1,1
user_592,2025-04-03,1,0
user_592,2025-06-20,1,3
user_592,2025-07-25,1,14
user_593,2024-08-22,1,3
user_593,2024-09-24,1,16
user_593,2024-10-04,1,0
user_593,2024-11-20,1,13
user_593,2024-12-02,1,2
user_593,2025-06-03,1,9
user_593,2025-07-30,1,3
user_594,2025-05-04,1,11
user_594,2025-07-30,1,7
user_595,2024-10-02,1,10
user_595,2024-10-26,1,3
user_595,2025-01-01,1,5
user_595,2025-02-03,1,7
user_595,2025-03-27,1,24
user_595,2025-04-11,1,14
user_595,2025-04-24,1,5
user_595,2025-04-28,1,25
user_596,2024-08-19,1,25
user_596,2024-09-16,1,13
user_596,2024-09-28,1,13
user_596,2025-06-06,1,12
user_596,2025-07-18,1,14
user_597,2024-10-07,1,20
user_597,2024-10-14,1,19
user_597,2024-11-08,1,7
user_597,2024-11-11,1,10
user_597,2025-02-12,1,4
user_597,2025-03-02,1,8
user_597,2025-05-07,1,34
user_597,2025-06-03,1,15
user_597,2025-06-06,1,11
user_598,2024-09-02,1,5
user_598,2024-10-01,1,1
user_598,2024-10-23,1,1
user_598,2024-12-13,1,0
user_598,2024-12-21,1,8
user_598,2025-02-05,1,2
user_598,2025-03-05,1,22
user_598,2025-06-14,1,13
user_598,2025-06-17,1,19
user_599,2024-09-13,1,9
user_599,2024-09-20,2,16
user_599,2024-11-14,1,3
user_599,2024-12-14,1,2
user_599,2024-12-20,1,2
user_599,2025-01-05,1,9
user_599,2025-01-06,1,2
user_599,2025-02-06,1,2
user_599,2025-03-03,1,8
user_599,2025-03-28,1,1
user_599,2025-05-07,1,23
user_599,2025-06-16,1,29
user_599,2025-06-19,1,0
user_599,2025-06-25,1,8
user_599,2025-07-04,1,2
user_599,2025-08-16,1,2
user_6,2023-01-04,1,17
user_6,2023-04-04,1,13
user_6,2023-05-23,1,8
user_6,2023-10-28,1,14
user_6,2023-11-06,1,14
user_60,2023-03-09,1,0
user_60,2023-04-12,1,6
user_60,2023-04-14,1,0
user_60,2023-06-01,1,3
user_60,2023-06-20,1,5
user_60,2023-10-29,1,6
user_60,2023-11-25,1,7
user_60,2024-01-27,1,3
user_60,2024-01-28,1,7
user_60,2024-02-03,1,12
user_600,2024-08-26,1,26
user_600,2024-10-12,1,22
user_600,2025-01-04,1,7
user_600,2025-02-09,1,6
user_600,2025-03-02,1,27
user_600,2025-03-13,1,6
user_600,2025-03-28,1,7
user_600,2025-04-15,1,6
user_600,2025-05-15,1,1
user_601,2024-09-30,1,4
user_601,2025-07-20,1,8
user_602,2024-10-21,1,21
user_602,2024-11-18,1,33
user_602,2025-01-11,1,14
user_602,2025-03-05,1,37
user_602,2025-04-30,1,6
user_602,2025-07-15,1,5
user_603,2024-08-29,1,5
user_603,2024-10-16,1,12
user_603,2024-11-02,1,3
user_603,2024-11-20,1,5
user_603,2025-01-20,1,14
user_603,2025-02-16,1,10
user_603,2025-02-18,1,1
user_603,2025-04-13,1,10
user_603,2025-04-27,1,13
user_603,2025-05-31,1,19
user_603,2025-08-14,1,5
user_604,2024-10-19,1,28
user_604,2024-10-29,1,16
user_604,2024-11-14,1,1
user_604,2025-02-16,1,6
user_604,2025-03-25,1,36
user_604,2025-05-24,1,19
user_605,2024-10-23,1,3
user_605,2024-12-21,1,1
user_605,2025-04-30,1,2
user_606,2024-09-22,1,2
user_606,2025-07-15,1,0
user_607,2025-08-02,1,23
user_608,2024-09-07,1,2
user_608,2024-09-24,1,14
user_608,2024-09-28,1,15
user_608,2024-12-02,1,6
user_608,2024-12-16,1,10
user_608,2024-12-21,1,1
user_608,2025-05-06,1,0
user_608,2025-06-03,1,2
user_608,2025-07-18,1,3
user_609,2024-09-21,1,0
user_609,2024-09-22,1,6
user_609,2024-10-12,1,2
user_609,2024-10-22,1,9
user_609,2024-12-03,1,0
user_609,2025-01-26,1,2
user_609,2025-02-03,1,3
user_609,2025-03-05,1,1
user_609,2025-03-28,1,14
user_609,2025-04-13,1,26
user_609,2025-04-20,1,8
user_609,2025-06-30,1,0
user_61,2023-03-06,1,11
user_61,2023-05-07,1,6
user_61,2023-07-24,1,14
user_61,2023-07-29,1,48
user_61,2023-07-30,1,3
user_61,2024-02-24,1,4
user_610,2024-11-16,1,2
user_610,2024-11-30,1,3
user_610,2025-02-08,1,2
user_610,2025-04-24,1,13
user_611,2024-10-29,1,6
user_611,2024-12-07,1,16
user_611,2025-04-07,1,8
user_611,2025-04-24,1,4
user_611,2025-08-04,1,6
user_612,2024-09-22,1,53
user_612,2024-10-14,1,2
user_612,2024-10-28,1,6
user_612,2024-12-05,1,10
user_613,2024-09-04,1,2
user_613,2024-09-29,1,0
user_613,2024-10-27,1,10
user_613,2024-11-29,1,13
user_613,2025-03-25,1,20
user_613,2025-05-30,1,28
user_613,2025-06-28,1,1
user_613,2025-08-02,1,16
user_614,2024-10-06,1,0
user_614,2024-10-14,1,5
user_614,2024-11-01,1,2
user_614,2024-12-31,1,13
user_614,2025-07-16,1,0
user_614,2025-07-25,1,4
user_614,2025-08-16,1,17
user_614,2025-08-24,1,27
user_615,2025-01-01,1,1
user_615,2025-04-26,1,0
user_615,2025-07-23,1,10
user_615,2025-08-11,1,0
user_616,2024-09-13,1,10
user_616,2024-09-17,1,8
user_616,2024-10-18,1,2
user_616,2024-11-15,1,37
user_616,2024-11-21,1,1
user_616,2025-04-15,1,10
user_616,2025-04-19,1,5
user_616,2025-04-22,1,22
user_616,2025-05-13,1,11
user_616,2025-05-14,1,4
user_616,2025-07-09,1,9
user_616,2025-07-19,1,18
user_616,2025-08-08,1,6
user_617,2024-12-09,1,9
user_617,2025-01-16,1,7
user_617,2025-01-25,1,20
user_617,2025-01-28,2,13
user_617,2025-02-02,1,4
user_617,2025-02-07,1,14
user_617,2025-08-23,1,8
user_617,2025-08-26,1,8
user_617,2025-08-30,2,15
user_618,2024-10-17,1,0
user_618,2024-11-13,1,3
user_618,2025-02-08,1,46
user_618,2025-03-13,1,33
user_618,2025-05-31,1,5
user_619,2024-10-08,1,32
user_619,2024-10-14,1,9
user_619,2024-11-04,1,12
user_619,2024-11-21,1,0
user_619,2024-12-08,1,20
user_619,2025-01-22,1,2
user_619,2025-03-14,1,6
user_619,2025-05-07,1,0
user_619,2025-05-10,1,6
user_619,2025-05-13,1,8
user_619,2025-07-20,1,18
user_62,2023-03-16,1,14
user_62,2023-11-03,1,19
user_62,2024-01-21,1,2
user_62,2024-02-03,1,4
user_62,2024-02-19,1,2
user_620,2024-12-16,1,4
user_620,2025-01-23,1,6
user_620,2025-02-28,1,24
user_620,2025-06-16,1,1
user_620,2025-07-08,1,1
user_621,2024-12-15,1,0
user_621,2025-01-21,1,21
user_621,2025-05-18,1,14
user_621,2025-05-27,1,2
user_621,2025-06-22,1,4
user_621,2025-06-23,1,13
user_621,2025-07-07,1,12
user_621,2025-07-11,1,12
user_621,2025-07-16,1,6
user_621,2025-09-03,1,6
user_622,2024-11-25,1,0
user_622,2025-04-30,1,2
user_622,2025-06-05,1,0
user_622,2025-07-30,1,4
user_622,2025-08-17,1,3
user_623,2024-11-10,1,15
user_623,2024-11-17,1,25
user_623,2025-02-06,1,0
user_623,2025-02-14,1,0
user_623,2025-02-26,1,3
user_623,2025-04-14,1,23
user_623,2025-04-19,1,6
user_623,2025-04-20,1,3
user_623,2025-04-21,1,6
user_623,2025-06-10,1,2
user_623,2025-06-19,1,13
user_623,2025-07-24,1,1
user_623,2025-07-26,1,4
user_624,2024-10-27,1,2
user_624,2024-11-07,1,3
user_624,2024-11-26,1,16
user_624,2025-09-03,1,33
user_625,2024-10-30,1,2
user_625,2024-11-05,1,3
user_625,2024-11-14,1,5
user_625,2024-12-05,1,12
user_625,2025-03-18,1,16
user_625,2025-05-05,1,2
user_625,2025-06-08,1,15
user_625,2025-08-25,1,19
user_625,2025-09-11,1,16
user_626,2024-09-16,1,3
user_626,2024-10-13,1,19
user_626,2024-11-24,1,7
user_626,2024-12-09,1,8
user_626,2025-02-14,1,8
user_626,2025-03-25,1,3
user_626,2025-04-02,1,25
user_626,2025-04-13,1,1
user_626,2025-04-26,1,17
user_626,2025-06-14,1,8
user_626,2025-06-27,1,14
user_626,2025-06-30,1,1
user_626,2025-07-26,1,5
user_627,2024-09-22,1,7
user_627,2024-10-01,1,5
user_627,2024-12-16,1,6
user_627,2025-01-29,1,4
user_627,2025-02-16,1,5
user_627,2025-02-24,1,1
user_627,2025-03-27,1,2
user_628,2024-10-28,1,6
user_628,2024-11-17,1,32
user_628,2024-11-23,1,1
user_628,2024-11-25,1,17
user_628,2024-11-30,1,3
user_628,2025-02-06,1,53
user_628,2025-04-27,1,0
user_628,2025-06-26,1,22
user_628,2025-08-28,1,5
user_629,2025-06-05,1,16
user_63,2023-05-26,2,23
user_63,2023-08-18,1,0
user_63,2023-08-24,1,14
user_63,2023-09-27,1,10
user_63,2023-11-05,1,19
user_63,2023-11-10,1,3
user_63,2023-12-13,1,14
user_63,2023-12-28,1,3
user_63,2024-01-26,1,0
user_63,2024-02-12,1,16
user_63,2024-02-17,1,18
user_630,2024-12-27,1,31
user_630,2025-01-11,1,17
user_630,2025-02-18,1,10
user_630,2025-04-24,1,3
user_630,2025-05-05,1,3
user_630,2025-06-12,1,8
user_631,2024-12-26,1,10
user_631,2025-03-12,1,6
user_631,2025-05-18,1,6
user_632,2024-10-05,1,7
user_632,2024-10-18,1,2
user_632,2024-12-25,1,36
user_632,2025-01-04,1,1
user_632,2025-01-17,2,5
user_632,2025-01-25,1,2
user_632,2025-06-21,1,6
user_632,2025-06-30,1,15
user_632,2025-08-11,1,10
user_632,2025-08-13,1,7
user_632,2025-09-11,1,6
user_633,2025-04-11,1,14
user_633,2025-04-22,1,28
user_633,2025-07-22,1,10
user_633,2025-09-08,1,0
user_634,2024-11-02,1,43
user_634,2025-01-01,1,15
user_634,2025-02-15,1,14
user_634,2025-04-02,1,10
user_634,2025-04-09,1,13
user_634,2025-04-25,1,1
user_634,2025-07-26,1,5
user_634,2025-08-01,1,3
user_634,2025-09-06,1,3
user_635,2024-10-04,1,8
user_635,2024-11-08,1,4
user_635,2024-12-21,2,6
user_635,2025-01-02,1,4
user_635,2025-04-16,1,10
user_635,2025-05-09,1,1
user_635,2025-05-24,3,48
user_635,2025-06-04,1,18
user_636,2024-12-07,1,2
user_636,2025-07-05,1,0
user_637,2024-12-07,1,0
user_637,2024-12-22,1,26
user_637,2024-12-30,1,23
user_637,2024-12-31,1,1
user_637,2025-01-09,1,8
user_637,2025-01-21,1,3
user_637,2025-02-08,1,1
user_637,2025-02-09,1,29
user_637,2025-02-11,1,3
user_637,2025-02-18,1,12
user_637,2025-03-04,1,2
user_637,2025-03-21,1,3
user_637,2025-06-11,1,10
user_637,2025-06-26,1,7
user_637,2025-07-05,1,4
user_638,2024-09-30,1,5
user_638,2024-11-09,1,6
user_638,2024-12-15,1,31
user_638,2024-12-16,1,1
user_638,2024-12-31,1,8
user_638,2025-02-24,1,8
user_638,2025-04-11,1,14
user_638,2025-05-25,1,42
user_638,2025-05-27,1,4
user_639,2024-11-04,1,12
user_639,2024-12-16,1,32
user_639,2025-01-01,2,15
user_639,2025-01-10,1,1
user_639,2025-01-22,1,3
user_639,2025-06-05,1,35
user_639,2025-08-12,2,6
user_639,2025-08-14,1,6
user_639,2025-08-18,1,15
user_639,2025-08-21,1,8
user_639,2025-09-07,1,0
user_64,2023-04-14,1,0
user_64,2023-04-27,1,6
user_64,2023-05-02,1,5
user_64,2023-06-23,1,1
user_64,2023-09-02,1,0
user_64,2023-10-07,1,5
user_64,2023-11-01,1,11
user_64,2023-11-11,1,5
user_64,2023-11-15,1,3
user_64,2024-02-14,1,18
user_640,2025-03-08,1,11
user_640,2025-03-15,1,1
user_640,2025-04-29,1,6
user_640,2025-07-23,1,15
user_640,2025-07-27,1,20
user_640,2025-08-17,1,0
user_640,2025-09-22,2,15
user_641,2025-02-25,1,6
user_641,2025-04-04,1,21
user_641,2025-04-29,1,8
user_642,2024-11-23,1,5
user_642,2024-12-28,1,1
user_642,2025-01-19,2,32
user_642,2025-03-06,1,5
user_642,2025-05-03,1,23
user_642,2025-06-15,1,7
user_642,2025-09-06,1,6
user_642,2025-09-20,1,7
user_643,2024-10-11,1,3
user_643,2024-11-06,1,8
user_643,2024-11-20,1,2
user_643,2025-03-08,1,14
user_643,2025-03-15,1,11
user_643,2025-03-27,1,5
user_643,2025-07-04,1,10
user_643,2025-07-21,1,6
user_644,2025-03-09,1,9
user_644,2025-04-24,1,5
user_644,2025-08-24,1,3
user_645,2024-10-25,1,24
user_645,2024-12-04,1,3
user_645,2024-12-06,1,27
user_645,2025-01-10,1,7
user_645,2025-02-04,1,10
user_645,2025-04-04,1,3
user_645,2025-07-23,1,2
user_645,2025-08-19,1,2
user_646,2024-12-31,1,2
user_646,2025-02-04,1,3
user_646,2025-04-04,1,27
user_646,2025-04-10,1,7
user_646,2025-04-12,1,19
user_646,2025-05-29,1,1
user_646,2025-08-28,1,10
user_647,2024-10-25,1,15
user_647,2024-11-30,1,1
user_647,2025-02-16,1,2
user_648,2024-10-06,1,13
user_648,2025-04-04,1,2
user_648,2025-06-27,1,25
user_648,2025-08-02,1,3
user_649,2024-10-31,1,23
user_649,2025-01-19,1,11
user_649,2025-03-10,1,1
user_649,2025-05-13,1,3
user_65,2023-03-19,1,20
user_65,2023-04-06,1,9
user_65,2023-04-12,1,2
user_65,2023-05-25,1,15
user_65,2023-05-27,1,6
user_65,2023-07-23,1,11
user_65,2023-07-31,1,1
user_65,2023-08-14,1,14
user_65,2023-08-29,1,6
user_65,2023-09-10,3,42
user_65,2023-09-15,1,5
user_65,2023-12-02,2,19
user_65,2023-12-11,1,11
user_65,2023-12-31,1,5
user_65,2024-02-29,1,11
user_650,2024-11-03,1,10
user_650,2024-11-13,1,4
user_650,2024-11-15,1,1
user_650,2025-01-11,1,12
user_650,2025-01-13,1,4
user_650,2025-02-28,1,19
user_650,2025-03-04,1,9
user_650,2025-03-20,1,38
user_650,2025-04-06,1,37
user_650,2025-05-03,1,7
user_650,2025-05-16,1,14
user_650,2025-06-08,1,2
user_650,2025-08-20,1,18
user_650,2025-08-31,1,3
user_650,2025-09-23,1,6
user_651,2024-10-19,1,2
user_651,2024-10-23,1,1
user_651,2024-11-19,1,0
user_651,2024-12-17,1,3
user_651,2025-02-08,1,10
user_651,2025-02-11,1,11
user_651,2025-03-12,1,42
user_651,2025-05-21,1,11
user_651,2025-07-12,1,11
user_651,2025-08-06,1,0
user_651,2025-08-31,1,11
user_652,2024-11-16,1,7
user_652,2024-11-25,1,48
user_652,2025-01-19,1,11
user_652,2025-02-05,1,14
user_652,2025-02-18,1,0
user_652,2025-02-21,1,2
user_652,2025-04-06,1,20
user_652,2025-04-13,1,9
user_652,2025-05-16,1,1
user_652,2025-05-27,1,4
user_652,2025-07-13,1,0
user_652,2025-09-29,1,24
user_653,2024-11-23,1,1
user_653,2024-12-07,1,27
user_653,2025-02-22,1,0
user_653,2025-02-25,1,6
user_653,2025-05-30,1,8
user_653,2025-06-08,1,1
user_653,2025-07-28,1,4
user_653,2025-08-18,1,2
user_653,2025-08-31,1,7
user_654,2025-01-01,1,7
user_654,2025-07-31,1,4
user_655,2024-11-02,1,1
user_655,2024-12-12,1,1
user_655,2025-01-28,1,6
user_655,2025-02-28,1,7
user_655,2025-03-10,1,11
user_655,2025-03-15,1,3
user_655,2025-05-15,1,4
user_655,2025-07-11,1,4
user_655,2025-07-27,1,7
user_655,2025-08-12,1,10
user_655,2025-09-08,1,3
user_656,2024-11-30,1,0
user_656,2024-12-27,1,2
user_656,2025-02-28,1,2
user_656,2025-03-27,1,6
user_656,2025-03-30,1,17
user_656,2025-04-14,1,5
user_656,2025-06-16,1,6
user_656,2025-07-21,1,9
user_656,2025-08-24,1,2
user_656,2025-08-29,2,10
user_656,2025-10-02,1,2
user_657,2025-03-06,1,16
user_657,2025-04-19,1,3
user_657,2025-04-23,1,4
user_658,2024-11-10,1,22
